,item,condition,attraction,violation,model,model_type,model_arch,surp,target_attn,dist_attn,attn_entropy
240,8,e,none,double,gpt2_4_3,gpt2,gpt2,14.542686462402344,0.05401802,0.428375,1.4998164
241,8,e,none,double,gpt2_3_6,gpt2,gpt2,14.542686462402344,0.06829076,0.3183821,1.6180396
242,8,e,none,double,gpt2_6_0,gpt2,gpt2,14.542686462402344,0.045687545,0.18485644,1.5174525
243,8,e,none,double,gpt2_2_9,gpt2,gpt2,14.542686462402344,0.0656425,0.49046454,1.4912066
244,8,h,grammatical,double,gpt2_4_3,gpt2,gpt2,15.11581039428711,0.07846644,0.33715636,1.9196688
245,8,h,grammatical,double,gpt2_3_6,gpt2,gpt2,15.11581039428711,0.07062686,0.19783409,1.794229
246,8,h,grammatical,double,gpt2_6_0,gpt2,gpt2,15.11581039428711,0.0290648,0.20734942,1.624565
247,8,h,grammatical,double,gpt2_2_9,gpt2,gpt2,15.11581039428711,0.04275938,0.49741024,1.790894
248,8,g,semantic,double,gpt2_4_3,gpt2,gpt2,14.46680498123169,0.076069236,0.23959956,1.6176718
249,8,g,semantic,double,gpt2_3_6,gpt2,gpt2,14.46680498123169,0.07201215,0.3357622,1.5807588
250,8,g,semantic,double,gpt2_6_0,gpt2,gpt2,14.46680498123169,0.04547329,0.174993,1.5264294
251,8,g,semantic,double,gpt2_2_9,gpt2,gpt2,14.46680498123169,0.070764,0.45982924,1.5419917
252,8,f,double,double,gpt2_4_3,gpt2,gpt2,14.651924133300781,0.077120356,0.2689182,1.6139106
253,8,f,double,double,gpt2_3_6,gpt2,gpt2,14.651924133300781,0.08107086,0.27595508,1.6173055
254,8,f,double,double,gpt2_6_0,gpt2,gpt2,14.651924133300781,0.032045145,0.2418588,1.494293
255,8,f,double,double,gpt2_2_9,gpt2,gpt2,14.651924133300781,0.07306829,0.40090972,1.6021886
256,9,a,none,grammatical,gpt2_4_3,gpt2,gpt2,8.678265571594238,0.2568509,0.1172054,1.4996
257,9,a,none,grammatical,gpt2_3_6,gpt2,gpt2,8.678265571594238,0.12398119,0.2131151,1.7860047
258,9,a,none,grammatical,gpt2_6_0,gpt2,gpt2,8.678265571594238,0.14629917,0.11107645,1.6317451
259,9,a,none,grammatical,gpt2_2_9,gpt2,gpt2,8.678265571594238,0.043283645,0.41908503,1.5081095
260,9,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,8.678265571594238,0.2568509,0.1172054,1.4996
261,9,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,8.678265571594238,0.12398119,0.2131151,1.7860047
262,9,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,8.678265571594238,0.14629917,0.11107645,1.6317451
263,9,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,8.678265571594238,0.043283645,0.41908503,1.5081095
264,9,c,none,semantic,gpt2_4_3,gpt2,gpt2,7.658255437389016,0.32532832,0.10888216,1.4658197
265,9,c,none,semantic,gpt2_3_6,gpt2,gpt2,7.658255437389016,0.08875177,0.13868979,1.5622561
266,9,c,none,semantic,gpt2_6_0,gpt2,gpt2,7.658255437389016,0.17670988,0.13546483,1.5732036
267,9,c,none,semantic,gpt2_2_9,gpt2,gpt2,7.658255437389016,0.03218642,0.5410418,1.2675431
268,9,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,7.064268101006746,0.3274203,0.15880673,1.4866863
269,9,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,7.064268101006746,0.07777973,0.20056148,1.6165459
270,9,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,7.064268101006746,0.15848976,0.20566723,1.6118387
271,9,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,7.064268101006746,0.039391976,0.5070489,1.3315303
272,9,e,none,double,gpt2_4_3,gpt2,gpt2,9.779990196228027,0.28777727,0.048489183,1.25525
273,9,e,none,double,gpt2_3_6,gpt2,gpt2,9.779990196228027,0.073924616,0.11597777,1.6023383
274,9,e,none,double,gpt2_6_0,gpt2,gpt2,9.779990196228027,0.25455552,0.1326517,1.6851981
275,9,e,none,double,gpt2_2_9,gpt2,gpt2,9.779990196228027,0.041131243,0.433452,1.4345692
276,9,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.026782989501953,0.19537012,0.1961415,1.35625
277,9,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.026782989501953,0.06727386,0.14432308,1.6869267
278,9,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.026782989501953,0.28518382,0.14687032,1.8289244
279,9,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.026782989501953,0.017470112,0.6780497,1.4689546
280,9,g,semantic,double,gpt2_4_3,gpt2,gpt2,8.727418899536133,0.24601288,0.07499367,1.3054888
281,9,g,semantic,double,gpt2_3_6,gpt2,gpt2,8.727418899536133,0.07182885,0.13556974,1.6462215
282,9,g,semantic,double,gpt2_6_0,gpt2,gpt2,8.727418899536133,0.20792548,0.21689643,1.6643207
283,9,g,semantic,double,gpt2_2_9,gpt2,gpt2,8.727418899536133,0.03772654,0.5224559,1.3412056
284,9,f,double,double,gpt2_4_3,gpt2,gpt2,9.4440279006958,0.20756169,0.09482342,1.3021113
285,9,f,double,double,gpt2_3_6,gpt2,gpt2,9.4440279006958,0.05527226,0.16100344,1.6492648
286,9,f,double,double,gpt2_6_0,gpt2,gpt2,9.4440279006958,0.24684048,0.19842327,1.8533609
287,9,f,double,double,gpt2_2_9,gpt2,gpt2,9.4440279006958,0.019885901,0.68868166,1.4079658
288,10,a,none,grammatical,gpt2_4_3,gpt2,gpt2,11.205453872680664,0.3108514,0.16234319,1.5324678
289,10,a,none,grammatical,gpt2_3_6,gpt2,gpt2,11.205453872680664,0.04823811,0.30755335,1.4416542
290,10,a,none,grammatical,gpt2_6_0,gpt2,gpt2,11.205453872680664,0.11726059,0.23589075,1.7614131
291,10,a,none,grammatical,gpt2_2_9,gpt2,gpt2,11.205453872680664,0.10576574,0.4572167,1.5964639
292,10,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,10.252885818481445,0.30710426,0.3594466,1.4268992
293,10,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,10.252885818481445,0.054005682,0.2817147,1.4412904
294,10,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,10.252885818481445,0.11792971,0.40081495,1.6312081
295,10,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,10.252885818481445,0.09458591,0.52114004,1.4876662
296,10,c,none,semantic,gpt2_4_3,gpt2,gpt2,9.644670486450195,0.3355257,0.16153182,1.4049071
297,10,c,none,semantic,gpt2_3_6,gpt2,gpt2,9.644670486450195,0.06553749,0.25415194,1.6373504
298,10,c,none,semantic,gpt2_6_0,gpt2,gpt2,9.644670486450195,0.26568365,0.2580254,1.7398716
299,10,c,none,semantic,gpt2_2_9,gpt2,gpt2,9.644670486450195,0.06903844,0.5946713,1.3067076
300,10,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.785658836364746,0.22048624,0.1277492,1.4687585
301,10,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.785658836364746,0.048241153,0.3620074,1.479174
302,10,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.785658836364746,0.12514763,0.30544314,1.7278516
303,10,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.785658836364746,0.062027566,0.62264043,1.246831
304,10,e,none,double,gpt2_4_3,gpt2,gpt2,10.442346572875977,0.18773502,0.13923474,1.3879588
305,10,e,none,double,gpt2_3_6,gpt2,gpt2,10.442346572875977,0.057799134,0.2593486,1.5769086
306,10,e,none,double,gpt2_6_0,gpt2,gpt2,10.442346572875977,0.090607435,0.26415586,1.7508576
307,10,e,none,double,gpt2_2_9,gpt2,gpt2,10.442346572875977,0.070344515,0.5840292,1.3434135
308,10,h,grammatical,double,gpt2_4_3,gpt2,gpt2,9.23552131652832,0.19077599,0.29457858,1.4315627
309,10,h,grammatical,double,gpt2_3_6,gpt2,gpt2,9.23552131652832,0.06164287,0.2869726,1.577115
310,10,h,grammatical,double,gpt2_6_0,gpt2,gpt2,9.23552131652832,0.08982709,0.46580797,1.5417496
311,10,h,grammatical,double,gpt2_2_9,gpt2,gpt2,9.23552131652832,0.069965236,0.5834831,1.3473245
312,10,g,semantic,double,gpt2_4_3,gpt2,gpt2,8.812506675720215,0.13365766,0.09015008,1.3258342
313,10,g,semantic,double,gpt2_3_6,gpt2,gpt2,8.812506675720215,0.043249242,0.3954336,1.4382169
314,10,g,semantic,double,gpt2_6_0,gpt2,gpt2,8.812506675720215,0.04760538,0.31262448,1.6749289
315,10,g,semantic,double,gpt2_2_9,gpt2,gpt2,8.812506675720215,0.0758064,0.5249538,1.438761
316,10,f,double,double,gpt2_4_3,gpt2,gpt2,8.485771179199219,0.1557737,0.14204362,1.4425542
317,10,f,double,double,gpt2_3_6,gpt2,gpt2,8.485771179199219,0.040872723,0.44141397,1.383607
318,10,f,double,double,gpt2_6_0,gpt2,gpt2,8.485771179199219,0.08033966,0.29577398,1.7398456
319,10,f,double,double,gpt2_2_9,gpt2,gpt2,8.485771179199219,0.06457666,0.54542077,1.3960141
320,11,a,none,grammatical,gpt2_4_3,gpt2,gpt2,9.798802375793457,0.15297116,0.27555996,1.4765189
321,11,a,none,grammatical,gpt2_3_6,gpt2,gpt2,9.798802375793457,0.08099647,0.34735227,1.8156191
322,11,a,none,grammatical,gpt2_6_0,gpt2,gpt2,9.798802375793457,0.1167552,0.15523297,1.6129289
323,11,a,none,grammatical,gpt2_2_9,gpt2,gpt2,9.798802375793457,0.055536874,0.5815315,1.7404082
324,11,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,7.981663227081299,0.14003068,0.47892258,1.4450111
325,11,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,7.981663227081299,0.09336624,0.32797998,1.8500025
326,11,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,7.981663227081299,0.09906811,0.17142156,1.7227974
327,11,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,7.981663227081299,0.044931877,0.6369975,1.6504653
328,11,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.965657234191895,0.29661152,0.22129086,1.5356588
329,11,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.965657234191895,0.1173676,0.16470607,1.8464243
330,11,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.965657234191895,0.12002715,0.04998011,1.6643282
331,11,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.965657234191895,0.105824,0.487338,1.8628244
332,11,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.645177841186523,0.42231742,0.056926955,1.2729459
333,11,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.645177841186523,0.108115815,0.19674887,1.7127377
334,11,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.645177841186523,0.1365788,0.026624769,1.6036783
335,11,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.645177841186523,0.1156252,0.49140778,1.5411314
336,11,e,none,double,gpt2_4_3,gpt2,gpt2,11.288846015930176,0.12786444,0.18408047,1.5662574
337,11,e,none,double,gpt2_3_6,gpt2,gpt2,11.288846015930176,0.105273105,0.25455952,1.8810445
338,11,e,none,double,gpt2_6_0,gpt2,gpt2,11.288846015930176,0.067032866,0.06764524,1.501926
339,11,e,none,double,gpt2_2_9,gpt2,gpt2,11.288846015930176,0.11838325,0.50379777,1.8522274
340,11,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.052845001220703,0.11757722,0.35765722,1.6255071
341,11,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.052845001220703,0.0924046,0.3361586,1.8481829
342,11,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.052845001220703,0.062145345,0.13406765,1.6702682
343,11,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.052845001220703,0.101098895,0.5550295,1.7891473
344,11,g,semantic,double,gpt2_4_3,gpt2,gpt2,10.69502067565918,0.20080781,0.053972095,1.358034
345,11,g,semantic,double,gpt2_3_6,gpt2,gpt2,10.69502067565918,0.111730576,0.2338929,1.7005038
346,11,g,semantic,double,gpt2_6_0,gpt2,gpt2,10.69502067565918,0.07595692,0.027503032,1.4204193
347,11,g,semantic,double,gpt2_2_9,gpt2,gpt2,10.69502067565918,0.12169816,0.50473404,1.5137722
348,11,f,double,double,gpt2_4_3,gpt2,gpt2,10.108076095581055,0.13703705,0.45210665,1.5236521
349,11,f,double,double,gpt2_3_6,gpt2,gpt2,10.108076095581055,0.10677555,0.27182788,1.8271312
350,11,f,double,double,gpt2_6_0,gpt2,gpt2,10.108076095581055,0.056027982,0.19183047,1.6872705
351,11,f,double,double,gpt2_2_9,gpt2,gpt2,10.108076095581055,0.06500777,0.7027663,1.5454696
352,12,a,none,grammatical,gpt2_4_3,gpt2,gpt2,8.632100105285645,0.6946865,0.0010294088,1.2838959
353,12,a,none,grammatical,gpt2_3_6,gpt2,gpt2,8.632100105285645,0.11941641,0.12611952,1.809389
354,12,a,none,grammatical,gpt2_6_0,gpt2,gpt2,8.632100105285645,0.16170432,0.032403663,1.7454405
355,12,a,none,grammatical,gpt2_2_9,gpt2,gpt2,8.632100105285645,0.14081693,0.383461,1.8118937
356,12,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,7.207545280456543,0.71925277,0.016346762,1.3397474
357,12,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,7.207545280456543,0.12486045,0.121314704,1.7849901
358,12,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,7.207545280456543,0.15020776,0.10004079,1.8246827
359,12,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,7.207545280456543,0.12270751,0.44191825,1.7161524
360,12,c,none,semantic,gpt2_4_3,gpt2,gpt2,7.708348274230957,0.91080457,0.004043349,1.0255852
361,12,c,none,semantic,gpt2_3_6,gpt2,gpt2,7.708348274230957,0.24500073,0.092928655,1.8303229
362,12,c,none,semantic,gpt2_6_0,gpt2,gpt2,7.708348274230957,0.19628006,0.03582194,1.6627955
363,12,c,none,semantic,gpt2_2_9,gpt2,gpt2,7.708348274230957,0.06441146,0.6447482,1.2915537
364,12,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,7.263871669769287,0.86638105,0.00792192,1.144379
365,12,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,7.263871669769287,0.20741262,0.13145532,1.8046397
366,12,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,7.263871669769287,0.1891077,0.042236283,1.7130051
367,12,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,7.263871669769287,0.08034275,0.51495814,1.5667002
368,12,e,none,double,gpt2_4_3,gpt2,gpt2,11.751629829406738,0.7664808,0.0071534584,1.2711111
369,12,e,none,double,gpt2_3_6,gpt2,gpt2,11.751629829406738,0.1926638,0.12554881,1.8267946
370,12,e,none,double,gpt2_6_0,gpt2,gpt2,11.751629829406738,0.144039,0.038476992,1.5023476
371,12,e,none,double,gpt2_2_9,gpt2,gpt2,11.751629829406738,0.0811616,0.5348162,1.5247966
372,12,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.2844877243042,0.73284984,0.031493235,1.3666576
373,12,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.2844877243042,0.19868821,0.1093979,1.8359526
374,12,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.2844877243042,0.13767451,0.09453902,1.6092427
375,12,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.2844877243042,0.08204618,0.5314179,1.5250669
376,12,g,semantic,double,gpt2_4_3,gpt2,gpt2,11.057352066040039,0.69604766,0.01787336,1.3906054
377,12,g,semantic,double,gpt2_3_6,gpt2,gpt2,11.057352066040039,0.15538317,0.1301393,1.7786303
378,12,g,semantic,double,gpt2_6_0,gpt2,gpt2,11.057352066040039,0.14536557,0.032474127,1.5257831
379,12,g,semantic,double,gpt2_2_9,gpt2,gpt2,11.057352066040039,0.081626564,0.48571506,1.6132312
380,12,f,double,double,gpt2_4_3,gpt2,gpt2,9.31689167022705,0.6719225,0.07958953,1.4806229
381,12,f,double,double,gpt2_3_6,gpt2,gpt2,9.31689167022705,0.15517785,0.17158097,1.8138402
382,12,f,double,double,gpt2_6_0,gpt2,gpt2,9.31689167022705,0.15358405,0.07057335,1.6818924
383,12,f,double,double,gpt2_2_9,gpt2,gpt2,9.31689167022705,0.075011425,0.4943567,1.585183
384,13,a,none,grammatical,gpt2_4_3,gpt2,gpt2,5.397797584533691,0.47574127,0.038234852,1.3351306
385,13,a,none,grammatical,gpt2_3_6,gpt2,gpt2,5.397797584533691,0.055408392,0.07856713,1.3841283
386,13,a,none,grammatical,gpt2_6_0,gpt2,gpt2,5.397797584533691,0.11650225,0.11993867,1.673565
387,13,a,none,grammatical,gpt2_2_9,gpt2,gpt2,5.397797584533691,0.08133915,0.5702015,1.3368441
388,13,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,5.076511383056641,0.44465935,0.100817494,1.4331285
389,13,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,5.076511383056641,0.042921875,0.058813214,1.2229862
390,13,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,5.076511383056641,0.10682156,0.19689801,1.7504058
391,13,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,5.076511383056641,0.07085681,0.5756411,1.3102632
392,13,c,none,semantic,gpt2_4_3,gpt2,gpt2,10.69716739654541,0.3762424,0.011825184,1.014241
393,13,c,none,semantic,gpt2_3_6,gpt2,gpt2,10.69716739654541,0.15404212,0.10382501,1.7582213
394,13,c,none,semantic,gpt2_6_0,gpt2,gpt2,10.69716739654541,0.13023707,0.027163995,1.1711963
395,13,c,none,semantic,gpt2_2_9,gpt2,gpt2,10.69716739654541,0.054154158,0.23601714,1.5453393
396,13,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,10.917129516601562,0.3938796,0.010114694,1.0310793
397,13,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,10.917129516601562,0.11800627,0.23177886,1.7263131
398,13,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,10.917129516601562,0.1469163,0.04036868,1.2377777
399,13,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,10.917129516601562,0.043548208,0.3066283,1.4536697
400,13,e,none,double,gpt2_4_3,gpt2,gpt2,11.069207191467285,0.10435336,0.009907103,0.7896557
401,13,e,none,double,gpt2_3_6,gpt2,gpt2,11.069207191467285,0.11529107,0.11562049,1.7645724
402,13,e,none,double,gpt2_6_0,gpt2,gpt2,11.069207191467285,0.05496662,0.019467743,0.8121818
403,13,e,none,double,gpt2_2_9,gpt2,gpt2,11.069207191467285,0.03727988,0.24980754,1.6261625
404,13,h,grammatical,double,gpt2_4_3,gpt2,gpt2,11.034587860107422,0.13918509,0.02133232,0.8993673
405,13,h,grammatical,double,gpt2_3_6,gpt2,gpt2,11.034587860107422,0.11505969,0.07187991,1.6578112
406,13,h,grammatical,double,gpt2_6_0,gpt2,gpt2,11.034587860107422,0.054449353,0.08410623,1.0521127
407,13,h,grammatical,double,gpt2_2_9,gpt2,gpt2,11.034587860107422,0.031514987,0.2697462,1.5727537
408,13,g,semantic,double,gpt2_4_3,gpt2,gpt2,11.166061401367188,0.09789108,0.0160798,0.8336728
409,13,g,semantic,double,gpt2_3_6,gpt2,gpt2,11.166061401367188,0.0864714,0.2028869,1.7390287
410,13,g,semantic,double,gpt2_6_0,gpt2,gpt2,11.166061401367188,0.061152194,0.031452924,0.88644445
411,13,g,semantic,double,gpt2_2_9,gpt2,gpt2,11.166061401367188,0.037891425,0.23140255,1.5712633
412,13,f,double,double,gpt2_4_3,gpt2,gpt2,10.87706184387207,0.11776837,0.035164267,0.95189667
413,13,f,double,double,gpt2_3_6,gpt2,gpt2,10.87706184387207,0.09093573,0.19241494,1.7080048
414,13,f,double,double,gpt2_6_0,gpt2,gpt2,10.87706184387207,0.04753495,0.20193851,1.2177567
415,13,f,double,double,gpt2_2_9,gpt2,gpt2,10.87706184387207,0.03252203,0.22245874,1.5240191
416,14,a,none,grammatical,gpt2_4_3,gpt2,gpt2,12.039127349853516,0.5347663,0.0023354946,1.0651355
417,14,a,none,grammatical,gpt2_3_6,gpt2,gpt2,12.039127349853516,0.061972518,0.0640056,1.2803822
418,14,a,none,grammatical,gpt2_6_0,gpt2,gpt2,12.039127349853516,0.12502895,0.012126482,1.2304044
419,14,a,none,grammatical,gpt2_2_9,gpt2,gpt2,12.039127349853516,0.061854873,0.41505197,1.6468059
420,14,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,9.553685188293457,0.520194,0.015881522,1.1660186
421,14,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,9.553685188293457,0.07269399,0.08504456,1.3912423
422,14,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,9.553685188293457,0.1286644,0.06406405,1.4282982
423,14,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,9.553685188293457,0.058847185,0.44503972,1.604823
424,14,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.943344175815582,0.534969,0.017816778,1.1509836
425,14,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.943344175815582,0.08193195,0.05699736,1.5323935
426,14,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.943344175815582,0.12678362,0.013956334,1.23012
427,14,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.943344175815582,0.082680255,0.47876745,1.542198
428,14,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,7.375905923545361,0.28540948,0.26137686,1.432756
429,14,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,7.375905923545361,0.070297584,0.14020675,1.6212065
430,14,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,7.375905923545361,0.11808117,0.031665657,1.2533464
431,14,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,7.375905923545361,0.07223078,0.5328507,1.4442735
432,14,e,none,double,gpt2_4_3,gpt2,gpt2,10.848453521728516,0.3648288,0.0033473263,1.1246793
433,14,e,none,double,gpt2_3_6,gpt2,gpt2,10.848453521728516,0.12758231,0.083530836,1.7499943
434,14,e,none,double,gpt2_6_0,gpt2,gpt2,10.848453521728516,0.13746044,0.0060820035,1.2982386
435,14,e,none,double,gpt2_2_9,gpt2,gpt2,10.848453521728516,0.08150676,0.4465481,1.6016293
436,14,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.088284492492676,0.37133592,0.013315289,1.2177157
437,14,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.088284492492676,0.13692792,0.108944945,1.7494906
438,14,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.088284492492676,0.14429997,0.03667068,1.4368659
439,14,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.088284492492676,0.08210514,0.43433163,1.6112341
440,14,g,semantic,double,gpt2_4_3,gpt2,gpt2,9.375544548034668,0.32724825,0.05952247,1.2269766
441,14,g,semantic,double,gpt2_3_6,gpt2,gpt2,9.375544548034668,0.14966731,0.10399458,1.7807677
442,14,g,semantic,double,gpt2_6_0,gpt2,gpt2,9.375544548034668,0.1343933,0.01191464,1.42056
443,14,g,semantic,double,gpt2_2_9,gpt2,gpt2,9.375544548034668,0.10138897,0.3054361,1.7636478
444,14,f,double,double,gpt2_4_3,gpt2,gpt2,9.197916030883789,0.3709619,0.24696393,1.4104335
445,14,f,double,double,gpt2_3_6,gpt2,gpt2,9.197916030883789,0.14869861,0.11065367,1.8760695
446,14,f,double,double,gpt2_6_0,gpt2,gpt2,9.197916030883789,0.18022737,0.078343704,1.6541376
447,14,f,double,double,gpt2_2_9,gpt2,gpt2,9.197916030883789,0.06716879,0.5027394,1.7610111
448,15,a,none,grammatical,gpt2_4_3,gpt2,gpt2,13.027774810791016,0.60848725,0.0067104823,0.982847
449,15,a,none,grammatical,gpt2_3_6,gpt2,gpt2,13.027774810791016,0.24624921,0.10762303,1.7526022
450,15,a,none,grammatical,gpt2_6_0,gpt2,gpt2,13.027774810791016,0.24599572,0.01569983,1.5477884
451,15,a,none,grammatical,gpt2_2_9,gpt2,gpt2,13.027774810791016,0.064016625,0.5204201,1.4944121
452,15,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,11.126489639282227,0.573414,0.050859746,1.1736866
453,15,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,11.126489639282227,0.214436,0.15519753,1.8644769
454,15,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,11.126489639282227,0.23254953,0.039838366,1.6721151
455,15,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,11.126489639282227,0.04719694,0.5503159,1.768583
456,15,c,none,semantic,gpt2_4_3,gpt2,gpt2,9.552928924560547,0.26866493,0.01322375,0.8656683
457,15,c,none,semantic,gpt2_3_6,gpt2,gpt2,9.552928924560547,0.34979436,0.14591756,1.6133033
458,15,c,none,semantic,gpt2_6_0,gpt2,gpt2,9.552928924560547,0.14908017,0.018064663,1.5292931
459,15,c,none,semantic,gpt2_2_9,gpt2,gpt2,9.552928924560547,0.086718895,0.3497428,1.7554282
460,15,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.879215240478516,0.27590033,0.048481412,1.078944
461,15,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.879215240478516,0.27428305,0.16623892,1.8396635
462,15,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.879215240478516,0.19314426,0.015272966,1.6229117
463,15,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.879215240478516,0.040139478,0.4668038,1.6173928
464,15,e,none,double,gpt2_4_3,gpt2,gpt2,10.766651153564453,0.22871536,0.014864703,0.87497467
465,15,e,none,double,gpt2_3_6,gpt2,gpt2,10.766651153564453,0.2689344,0.17443423,1.7446483
466,15,e,none,double,gpt2_6_0,gpt2,gpt2,10.766651153564453,0.1324369,0.012487016,1.5095763
467,15,e,none,double,gpt2_2_9,gpt2,gpt2,10.766651153564453,0.09460147,0.34018964,1.7630153
468,15,h,grammatical,double,gpt2_4_3,gpt2,gpt2,9.777231216430664,0.24743819,0.046247937,1.0642582
469,15,h,grammatical,double,gpt2_3_6,gpt2,gpt2,9.777231216430664,0.24601974,0.23306155,1.8631902
470,15,h,grammatical,double,gpt2_6_0,gpt2,gpt2,9.777231216430664,0.11378173,0.04389234,1.6159196
471,15,h,grammatical,double,gpt2_2_9,gpt2,gpt2,9.777231216430664,0.06336573,0.48363718,1.8742307
472,15,g,semantic,double,gpt2_4_3,gpt2,gpt2,9.741893768310547,0.21958892,0.11450457,1.2681056
473,15,g,semantic,double,gpt2_3_6,gpt2,gpt2,9.741893768310547,0.18845941,0.21848668,1.8550936
474,15,g,semantic,double,gpt2_6_0,gpt2,gpt2,9.741893768310547,0.14991601,0.01809564,1.6212441
475,15,g,semantic,double,gpt2_2_9,gpt2,gpt2,9.741893768310547,0.04633658,0.4326957,1.6707705
476,15,f,double,double,gpt2_4_3,gpt2,gpt2,9.531633377075195,0.2651799,0.1254705,1.2974315
477,15,f,double,double,gpt2_3_6,gpt2,gpt2,9.531633377075195,0.1949228,0.2147482,1.8538675
478,15,f,double,double,gpt2_6_0,gpt2,gpt2,9.531633377075195,0.12075828,0.043646168,1.6695273
479,15,f,double,double,gpt2_2_9,gpt2,gpt2,9.531633377075195,0.033738874,0.5849457,1.3989441
480,16,a,none,grammatical,gpt2_4_3,gpt2,gpt2,12.90818452835083,0.13035546,0.19244583,1.3169066
481,16,a,none,grammatical,gpt2_3_6,gpt2,gpt2,12.90818452835083,0.038939655,0.25246298,1.8904116
482,16,a,none,grammatical,gpt2_6_0,gpt2,gpt2,12.90818452835083,0.098301366,0.058757808,1.3701125
